iter,zeta,f,pen,residual,grad_norm,z,alm
1,10.0,-0.3475968536096285,0.05845397760752072,0.24177257414256217,0.0,0.3475968536096285,0.23694292246557863
2,25.0,-0.2000315025339991,0.019465460120389855,0.13951867301687562,0.3059288100831954,0.2000315025339991,0.6058424903207427
3,10.0,-0.018241364323039067,0.004782267809166048,0.0691539428316712,0.300847183233399,0.018241364323039067,-0.231624355942864
4,4.0,-0.0,0.01423620802246614,0.11931558164156994,0.058980754449840474,0.0,-0.3259159715626397
1,10.0,-0.0395862311473782,0.0022663178236172372,0.04760585913117457,0.021107639122595844,0.0395862311473782,-0.08608843725199403
2,25.0,-0.04242876103185741,0.0003488225060878268,0.018676790572467926,0.01572824768051899,0.04242876103185741,-0.05681356576546956
3,62.5,-0.044580175427115544,2.9754307370219324e-5,0.005454750899007151,0.013218032824721856,0.044580175427115544,-0.04810807692402956
4,25.0,-0.04743663053186459,3.332129231119475e-5,0.005772459814601982,0.01662610483582859,0.04743663053186459,-0.047922629300591414
5,10.0,-0.05069112294850206,5.3330571861391824e-5,0.007302778365895533,0.014063283871654808,0.05069112294850206,-0.0479276778467283
6,4.0,-0.05678660138653372,0.0003295628672591015,0.018153866454810708,0.011322310624918746,0.05678660138653372,-0.04934264985951269
7,10.0,-0.05399490467434988,8.763130572633988e-5,0.00936115942211967,0.007397303199591817,0.05399490467434988,-0.04760654357538121
8,25.0,-0.05071178652866478,2.0034589148652784e-5,0.0044760014687947524,0.0022368569750468386,0.05071178652866478,-0.04685073894874346
1,10.0,-0.045487354629983955,0.0004295511050454753,0.020725614708506847,0.008855121523786784,0.045487354629983955,-0.05372308933305678
2,25.0,-0.0458536166255934,6.051867734081649e-5,0.007779375125343712,0.006227813403335222,0.0458536166255934,-0.04870100596840622
3,62.5,-0.046414872141304034,8.114052406754602e-6,0.0028485175805591585,0.005074343979856514,0.046414872141304034,-0.047113764622308346
4,25.0,-0.04643534032401,1.125140409263262e-5,0.003354311269490746,0.0042823349924594745,0.04643534032401,-0.04700846634570705
5,10.0,-0.047343933521232354,1.0760556537513305e-5,0.003280328724002109,0.0031620374765786966,0.047343933521232354,-0.046959614847399724
6,25.0,-0.04723268432683683,6.599596042941783e-6,0.002568967894494165,0.00232935164493285,0.04723268432683683,-0.046774798459660386
7,62.5,-0.04705228409379338,3.4709415560996963e-6,0.0018630463107769748,0.0023767024071230263,0.04705228409379338,-0.04654510708616126
8,25.0,-0.04695853131154046,3.4052724292616807e-6,0.0018453380257453323,0.0016931935100516578,0.04695853131154046,-0.04646308707910533
