iter,zeta,f,pen,residual,grad_norm,z,alm
1,10.0,-0.2828505602840091,0.04704381202265486,0.21689585524544922,0.0,0.2828505602840091,0.1875875599425395
2,25.0,-0.14480612942603788,0.010613514332852786,0.10302191190641331,0.2646287005677387,0.14480612942603788,0.3304758006858049
3,10.0,-0.014088069027844444,0.004015079371085272,0.0633646539569599,0.10057648672470543,0.014088069027844444,-0.19049903655085787
4,4.0,-0.0008836692973847772,0.010781653708680936,0.10383474230083559,0.0373817522700125,0.0008836692973847772,-0.22248275403565132
1,10.0,-0.02060351191055471,0.0023851649217771506,0.04883815026981623,0.03357383540427429,0.02060351191055471,0.008098525759212834
2,25.0,-0.028738919679954997,0.00089616844620556,0.02993607265834248,0.029790413814267246,0.028738919679954997,-0.06250977983940138
3,62.5,-0.035229917646347704,8.709375591510823e-5,0.00933240354437742,0.019058949581017656,0.035229917646347704,-0.04154687874563763
4,25.0,-0.04315203075735427,7.37570361162313e-5,0.008588191667413536,0.026722597344850146,0.04315203075735427,-0.0445461823043877
5,10.0,-0.05250624820620975,0.00022399556631668923,0.014966481427399335,0.026004629120230598,0.05250624820620975,-0.04655347255592996
6,4.0,-0.0647770994314416,0.0007578715485898323,0.02752946691437799,0.020572238097220145,0.0647770994314416,-0.04766129908519208
7,10.0,-0.05672304365697658,0.00027997184693156053,0.01673235927571365,0.012295965220510985,0.05672304365697658,-0.04284938288150717
8,25.0,-0.049031970321016645,5.9020838422925475e-5,0.007682502093909606,0.002396254444977729,0.049031970321016645,-0.04111369934491435
1,10.0,-0.03905034546831484,0.0006096095223389732,0.02469027181581793,0.009668303185291206,0.03905034546831484,-0.05233892697652817
2,25.0,-0.03991075413023477,8.787638615745112e-5,0.009374240564304456,0.007023307723340288,0.03991075413023477,-0.0449774090012569
3,62.5,-0.04088957765186606,1.1289735261089997e-5,0.0033600201280781037,0.005281982340463931,0.04088957765186606,-0.042573207688079734
4,25.0,-0.041991060320816974,1.0956358765613954e-5,0.0033100390882305234,0.00452126029138825,0.041991060320816974,-0.04239761209633168
5,10.0,-0.04211464436907271,1.1131356471589215e-5,0.003336368755337038,0.003383709709811527,0.04211464436907271,-0.042294921305211786
6,25.0,-0.042144377027732646,1.10055626495717e-5,0.0033174632853389197,0.002911716619626219,0.042144377027732646,-0.042021765830041496
7,62.5,-0.04215822346393522,2.048572038308562e-6,0.0014312833536056242,0.0021732911155332236,0.04215822346393522,-0.04208643232639874
8,25.0,-0.04241093007206392,2.5272925687100716e-6,0.001589746070512543,0.004223443809427481,0.04241093007206392,-0.0421319296658212
