iter,zeta,f,pen,residual,grad_norm,z,alm
1,5.0,-0.35337765389689163,0.04470575274782883,0.21143734946273998,0.0,0.35337765389689163,-0.12984889015774748
2,12.5,-0.21006534455484208,0.014150863543227936,0.11895740222124866,0.08245724985035413,0.21006534455484208,0.0839036563179858
3,31.25,-0.1282894822750372,0.001912324136759915,0.043730128478657766,0.2832804185438753,0.1282894822750372,0.03806500558320302
4,12.5,-0.048439962128040005,0.002371654804573865,0.0486996386493151,0.2920734773837839,0.048439962128040005,-0.19506357519785605
5,5.0,-0.0,0.013429567309658304,0.11588600998247504,0.08683311904532416,0.0,-0.2726973026479096
6,12.5,-0.015173762113227336,0.006444563106484991,0.08027803626450382,0.10814565450913348,0.015173762113227336,-0.14109264038285085
7,5.0,-0.02097296242432129,0.005451814489477645,0.07383640355189061,0.04813822053206857,0.02097296242432129,-0.10943860545925502
8,12.5,-0.05185170788534479,0.0014775341877343467,0.038438706894669945,0.03374996033933092,0.05185170788534479,-0.07955053363991585
9,31.25,-0.06899878125307073,0.0001352920399382797,0.011631510647301136,0.0369272436421974,0.06899878125307073,-0.073149114845647
10,12.5,-0.0892725111762615,2.0117848831381307e-5,0.004485292502321482,0.07306744043126977,0.0892725111762615,-0.08757144083299424
11,5.0,-0.1111234489060046,0.0008394860840012225,0.028973886242636186,0.06998423881263857,0.1111234489060046,-0.09510360620006708
12,2.0,-0.13794829475603645,0.0035434187267137564,0.05952662199985614,0.05080383853400994,0.13794829475603645,-0.098055293821597
13,5.0,-0.1182833021752868,0.0013742135402648006,0.037070386297755255,0.03175684126569294,0.1182833021752868,-0.08653444270426858
14,12.5,-0.09987810272850152,0.0002601450492185473,0.01612901265479531,0.003363862392411352,0.09987810272850152,-0.08282445111540085
15,31.25,-0.09024856874797613,2.7796501157689708e-5,0.005272238723511077,0.025280012528102212,0.09024856874797613,-0.08390112325578354
16,12.5,-0.08069210345723958,3.417302174919314e-5,0.0058457695600488,0.04572464899887182,0.08069210345723958,-0.08723612028519023
17,5.0,-0.06998157169641868,0.0003221574749466361,0.017948745776422265,0.03414469228546688,0.06998157169641868,-0.08889120638163488
18,2.0,-0.056148071202183146,0.0011764304606601424,0.03429913206861279,0.021178371697301458,0.056148071202183146,-0.08959111465418201
19,5.0,-0.06746740676146662,0.00043812978584446377,0.020931550010557357,0.014217881922335994,0.06746740676146662,-0.0858980944250536
20,12.5,-0.0778520852158439,8.11592153425273e-5,0.00900884095444732,0.0016813332075914374,0.0778520852158439,-0.08477241105992707
21,31.25,-0.08319663460387425,8.55095678036341e-6,0.0029242019048559918,0.014127263110887718,0.08319663460387425,-0.0851116388863134
22,12.5,-0.08843843515383636,1.1211482737398998e-5,0.0033483552286755654,0.026605362348177335,0.08843843515383636,-0.08613173046025759
23,5.0,-0.09454365589225908,0.00010964153822484337,0.010470985542194363,0.021909732290231534,0.09454365589225908,-0.08675972865829543
24,2.0,-0.1022362213415583,0.0003618224383959004,0.01902163080274403,0.014902018349831625,0.1022362213415583,-0.08692426259594992
25,5.0,-0.09587073405329073,0.00013769297686943183,0.011734265075812452,0.009163572642668821,0.09587073405329073,-0.08577680776827129
26,12.5,-0.09000832037591514,2.4858697176724278e-5,0.0049858496945580175,0.001099028422317697,0.09000832037591514,-0.08543689027280832
27,31.25,-0.0870874934174645,3.028372983176445e-6,0.0017402221074266483,0.007727400387011596,0.0870874934174645,-0.0855256135859404
28,12.5,-0.08416515530046294,3.92119454179014e-6,0.0019802006317012778,0.014211801255694732,0.08416515530046294,-0.08585435402159346
29,5.0,-0.08083150820062375,3.154731567938639e-5,0.005616699714190388,0.011087558570168079,0.08083150820062375,-0.08601474792213402
30,2.0,-0.07686075220545933,0.00010356946494048199,0.010176908417612983,0.007218671276167286,0.07686075220545933,-0.08605787045773806
31,5.0,-0.08022720816302557,3.932479602203412e-5,0.006270948574341375,0.004567918446565142,0.08022720816302557,-0.08573217626173939
32,12.5,-0.08333708458113144,7.551787079010649e-6,0.002748051505887517,0.0005427029452743024,0.08333708458113144,-0.0856297487815059
33,31.25,-0.08491203250459682,1.2751577555997934e-6,0.0011292288322566836,0.004262599638844548,0.08491203250459682,-0.08564474127335835
34,12.5,-0.08655628259852151,1.525014840613752e-6,0.0012349149122970991,0.007700192644553617,0.08655628259852151,-0.08575266548419325
35,5.0,-0.08838526976346521,9.8186958508532e-6,0.0031334798309312923,0.006217335915726327,0.08838526976346521,-0.08580077839629352
36,2.0,-0.09044480289901574,3.0546525662028475e-5,0.005526891138970305,0.004200030478827481,0.09044480289901574,-0.08581154617669166
37,5.0,-0.08874378840078184,1.4497070046724963e-5,0.00380750181178223,0.0025675052382600843,0.08874378840078184,-0.08573343323204846
38,12.5,-0.08704222584123172,2.7867959400889777e-6,0.0016693699230814535,0.0005480390168052768,0.08704222584123172,-0.08568988649827275
39,31.25,-0.08615281485897032,4.903508444833541e-7,0.0007002505583599017,0.0024224116462762913,0.08615281485897032,-0.08568862748280706
40,12.5,-0.08527228427326732,6.204681558224978e-7,0.0007876980105487748,0.0043604697227167186,0.08527228427326732,-0.08571369554374211
41,5.0,-0.08421171260833558,5.4260211694294095e-6,0.0023293821432795025,0.0034824953555126054,0.08421171260833558,-0.08575284765336884
42,2.0,-0.0828295486350922,1.2544447020901746e-5,0.003541814086157226,0.002310731117149247,0.0828295486350922,-0.08575474512254841
43,5.0,-0.08396429786751351,4.75187340085742e-6,0.0021798792170341502,0.0014885087994055755,0.08396429786751351,-0.08571808858458893
44,12.5,-0.08496330972502,1.4590561625957612e-6,0.001207913971521052,0.0004279464639112486,0.08496330972502,-0.08569943636435373
45,31.25,-0.08547780324268282,1.537142185256338e-7,0.00039206404900938544,0.0015399541143697648,0.08547780324268282,-0.08570544172653807
46,12.5,-0.08598098930255933,1.927851807840191e-7,0.00043907309275793605,0.0025709622160570386,0.08598098930255933,-0.08571438245850363
47,5.0,-0.0864682167029097,1.0017741719203221e-6,0.0010008866928480577,0.0021089276808426045,0.0864682167029097,-0.08571838597984555
48,2.0,-0.08736395060506913,1.0273021027024351e-5,0.0032051553826646768,0.0013341471519448783,0.08736395060506913,-0.08573541405695681
49,5.0,-0.08672102085936306,2.7269111323958386e-6,0.0016513361657748064,0.0009845135538161926,0.08672102085936306,-0.08571769958989095
50,12.5,-0.0861465526271505,3.936501103180936e-7,0.0006274154208481758,0.00035641678241391336,0.0861465526271505,-0.08571164626060303
51,31.25,-0.0858578703418791,1.6354653363129713e-7,0.0004044088693776351,0.0008230526851833862,0.0858578703418791,-0.08570834512650916
52,12.5,-0.08561861214558793,1.7067164887161707e-7,0.0004131242535504507,0.0017446850276275519,0.08561861214558793,-0.08570996470055497
53,5.0,-0.08523472214918927,1.769449301455085e-6,0.0013302064882773218,0.0012774946285158708,0.08523472214918927,-0.0857240275128823
54,12.5,-0.085369997709821,4.2066732800855346e-7,0.0006485887202292015,0.0009671680477931406,0.085369997709821,-0.08571519911021759
