iter,zeta,f,pen,residual,grad_norm,z,alm
1,5.0,-0.3062187515584192,0.035424033873154744,0.18821273568267038,0.0,0.3062187515584192,-0.1290985821926455
2,12.5,-0.16902201746933512,0.0048535636331944335,0.0696675220830656,0.05809922389791229,0.16902201746933512,-0.04634234095673657
3,31.25,-0.12041019911988873,0.00010435604469966597,0.010215480639679465,0.19309882289615365,0.12041019911988873,-0.10000635500662036
4,12.5,-0.09445304107616682,0.0015666590003389253,0.03958104344681839,0.2112334270886386,0.09445304107616682,-0.14407356182405004
5,5.0,-0.07634945632026434,0.005487937925334953,0.07408061774401556,0.11569893987455702,0.07634945632026434,-0.14550977936563037
6,2.0,-0.05935272299481657,0.011516034147360266,0.1073127865044994,0.058738489050166244,0.05935272299481657,-0.1379283756209742
7,5.0,-0.0897628295999332,0.0016789725989021086,0.040975268137037356,0.038153416053578984,0.0897628295999332,-0.11294650007950553
8,12.5,-0.10570195356909302,0.0001042283448396122,0.010209228415488224,0.007866558215380253,0.10570195356909302,-0.11025381327276426
9,31.25,-0.11049064619839889,1.5556635478527413e-6,0.0012472624214064742,0.012472335171334763,0.11049064619839889,-0.11094680092095276
10,12.5,-0.11311137371282635,1.1858934177008535e-5,0.00344368032445065,0.018441663518355213,0.11311137371282635,-0.11135752505698938
11,5.0,-0.11516814517906847,5.059831657172909e-5,0.007113249368026478,0.011922788345341316,0.11516814517906847,-0.11139370472186891
12,2.0,-0.11667420554742,9.575307383683651e-5,0.009785349959855116,0.006556333957917855,0.11667420554742,-0.11132527297883495
13,5.0,-0.11333638858081055,1.5871124743587304e-5,0.003983858022518788,0.003529435269986546,0.11333638858081055,-0.11111690868697335
14,12.5,-0.11166559830614942,1.1402950327240792e-6,0.001067845977996864,0.0005379907530000762,0.11166559830614942,-0.11109412223203127
15,31.25,-0.11117586780738889,1.3741657530896976e-7,0.00037069741745656895,0.0015137105283670783,0.11117586780738889,-0.11109813662133959
16,12.5,-0.11090564354678482,2.919736641060593e-7,0.0005403458745156284,0.002693752682124899,0.11090564354678482,-0.11110490159301444
17,5.0,-0.11071263087213007,1.137046712515582e-6,0.0010663239247600056,0.0015797330078742367,0.11071263087213007,-0.11111034797768729
18,2.0,-0.11068023591812987,1.2399024261510856e-6,0.0011135090597525848,0.0009237843041644626,0.11068023591812987,-0.11110824174921408
19,5.0,-0.11085769262893223,3.4561045939125464e-7,0.000587886434093571,0.0006440605334054298,0.11085769262893223,-0.11110553487437151
20,12.5,-0.11103687172189106,9.999811324173844e-8,0.0003162247827760159,0.00021662500563806057,0.11103687172189106,-0.11110387553873755
21,31.25,-0.11109831362522701,1.9203259650336144e-8,0.00013857582635631708,0.00015750152094523218,0.11109831362522701,-0.11110396466486099
22,78.125,-0.11110698717630098,1.5860429160912678e-8,0.00012593819579822746,0.00034249529938732874,0.11110698717630098,-0.11110282412027296
23,31.25,-0.11112173558446191,2.146921615556436e-8,0.00014652377334604906,0.00032667239547256053,0.11112173558446191,-0.11110288110071052
24,12.5,-0.11114232350539928,1.992248429455327e-8,0.0001411470307677539,0.00030007571543979976,0.11114232350539928,-0.11110280578899866
25,5.0,-0.11114208512860886,1.8453989281943067e-8,0.0001358454610281222,0.00019912494739025477,0.11114208512860886,-0.11110274464797217
26,2.0,-0.11114232255113767,1.81307437788051e-8,0.00013465045034757625,0.00018298944336708775,0.11114232255113767,-0.11110274109025206
27,0.8,-0.1111426936252205,1.8157033516599335e-8,0.00013474803715304848,0.00017908861391114516,0.1111426936252205,-0.11110275867735381
28,0.32000000000000006,-0.11114311894396134,1.84233593216186e-8,0.00013573267595394484,0.00017721423736657312,0.11114311894396134,-0.11110278433782139
29,0.12800000000000003,-0.11114356781018368,1.889909832794943e-8,0.0001374739914600192,0.00017588998256404964,0.11114356781018368,-0.11110281303308935
30,0.1,-0.1111439296548436,1.954577602497878e-8,0.00013980620882127797,0.00017483403778928858,0.1111439296548436,-0.11110284180160383
31,0.1,-0.11114418720372615,2.0347961500289868e-8,0.00014264628106014495,0.00017383476912270838,0.11114418720372615,-0.1111028701099372
