iter,zeta,f,pen,residual,grad_norm,z,alm
1,10.0,-0.2837069134596005,0.04754366734115734,0.21804510391466567,0.0,0.2837069134596005,0.19172975995197294
2,25.0,-0.150153240251998,0.013275103993718248,0.11521763751144287,0.2826945852568475,0.150153240251998,0.40394628778803987
3,10.0,-0.01619054046766906,0.007361610407167368,0.08579982754742208,0.19106830388561227,0.01619054046766906,-0.18332425761750465
4,4.0,-0.0008945978048841437,0.016964999459332206,0.13024975800105046,0.0638543576014529,0.0008945978048841437,-0.2510541754693273
5,10.0,-0.0,0.006184738360734516,0.0786431075221123,0.06302202463332254,0.0,-0.15074527944816413
6,25.0,-0.000370727034725174,0.0031656536786167436,0.05626414203217484,0.12901029886090734,0.000370727034725174,-0.060801563072714365
7,10.0,-0.003035146949114612,0.004778711772371856,0.06912822703043855,0.06310731061542377,0.003035146949114612,-0.10351125430738416
8,25.0,-0.017230983234556494,0.0017874420828733202,0.04227815136537216,0.08047162377588733,0.017230983234556494,-0.03399642576469708
9,10.0,-0.018340112662248734,0.002644487326166947,0.05142457900816444,0.055498837166924844,0.018340112662248734,-0.06523574976154915
10,25.0,-0.025108738217535637,0.0014153499080541523,0.037621136453517084,0.03466392959138598,0.025108738217535637,-0.01995518844881293
11,62.5,-0.028830067925844565,0.0013316525979907095,0.03649181549321313,0.050593538002406534,0.028830067925844565,0.018602484460450264
12,25.0,-0.03664004130736469,0.0016902195532375224,0.041112279835075094,0.17896414676648437,0.03664004130736469,-0.04492776993116089
13,10.0,-0.06761008980257179,0.0040085477689488095,0.06331309318734009,0.22670994225981878,0.06761008980257179,-0.06689513918699475
14,4.0,-0.1036965016705894,0.011940655951803252,0.10927330850579775,0.17331499121104663,0.1036965016705894,-0.09761523661884543
15,1.6,-0.14375648243239147,0.023384682271893033,0.15292050965090664,0.08939058632330789,0.14375648243239147,-0.10026375992158099
16,4.0,-0.10852993294027712,0.008489404435837077,0.0921379641398543,0.051301589836200555,0.10852993294027712,-0.04608105401671976
17,10.0,-0.07352788361775349,0.0035984790329616993,0.0599873239356591,0.019903323473094602,0.07352788361775349,-0.01385150891436926
18,25.0,-0.056302841929657114,0.002705514865397738,0.05201456397392694,0.04164711766382609,0.056302841929657114,0.021583765310737302
19,62.5,-0.03390960692257864,0.0014287692793529122,0.03779906453012974,0.124448684527236,0.03390960692257864,0.02516056799127747
20,25.0,-0.03423319240377229,0.0018805467380580212,0.04336527110555198,0.177226744396451,0.03423319240377229,-0.06429650252217414
21,10.0,-0.03539983370835042,0.003721629510252666,0.06100515970188641,0.0971496299812514,0.03539983370835042,-0.06267300749264196
22,4.0,-0.058917006839636465,0.01115417413953286,0.10561332368377041,0.09800276650108228,0.058917006839636465,-0.09291490196428528
23,10.0,-0.05108031436802331,0.0030942902529357704,0.055626344953949386,0.044616533864729295,0.05108031436802331,-0.04485134843768401
24,25.0,-0.03504135243150645,0.001522223711303316,0.03901568545217828,0.0603151994816643,0.03504135243150645,-0.018144578499119893
25,10.0,-0.03776521675683849,0.002138931718333489,0.046248586122534484,0.09273989415410452,0.03776521675683849,-0.057348980996384524
26,4.0,-0.04176873510604638,0.002832112924250881,0.05321759976033193,0.043342830307656725,0.04176873510604638,-0.05053188204354077
27,10.0,-0.03460212391464176,0.0015262883162335127,0.03906774009631876,0.02081878852438961,0.03460212391464176,-0.03160729737287579
28,25.0,-0.030693143657501948,0.001325619098709521,0.03640905242806411,0.008888953656520825,0.030693143657501948,0.00265119617906303
29,62.5,-0.0320967186759889,0.0013549598882464256,0.03680977979078964,0.09761109519568771,0.0320967186759889,0.016907751461230983
30,25.0,-0.03361038076306688,0.0014032702210453542,0.037460248544895616,0.05827070987447983,0.03361038076306688,0.05046018787664273
